ppg,art
26.889801,47.475372
26.889801,47.475372
27.28479,47.475372
27.28479,48.4628
27.28479,49.450287
27.28479,49.450287
27.28479,51.4252
27.28479,53.400116
27.28479,54.387543
27.67978,56.362457
27.28479,59.32486
27.67978,61.299774
27.28479,62.2872
27.67978,64.262115
27.67978,66.23703
27.67978,67.22452
28.074753,69.19943
28.074753,70.18686
28.074753,71.17435
28.074753,72.16177
28.074753,74.13669
28.074753,75.124176
28.469742,75.124176
28.469742,76.1116
28.469742,77.09909
28.074753,76.1116
28.469742,77.09909
28.469742,78.08652
28.469742,78.08652
28.864716,78.08652
28.864716,77.09909
28.864716,77.09909
28.864716,77.09909
28.469742,77.09909
28.469742,77.09909
28.864716,77.09909
28.864716,76.1116
28.864716,77.09909
28.864716,76.1116
28.864716,76.1116
29.259705,75.124176
29.259705,76.1116
29.259705,76.1116
29.654694,76.1116
29.654694,76.1116
29.654694,76.1116
30.049667,75.124176
30.83963,76.1116
31.629608,75.124176
32.41957,75.124176
33.999496,74.13669
35.97441,74.13669
38.344315,74.13669
41.899155,73.14926
45.848984,74.13669
50.193787,73.14926
54.933594,73.14926
59.67337,73.14926
64.01819,73.14926
69.152954,72.16177
71.52286,72.16177
74.68274,72.16177
77.05261,72.16177
77.84259,71.17435
77.05261,70.18686
76.262665,70.18686
75.47269,70.18686
73.10278,70.18686
70.33792,70.18686
68.36301,70.18686
65.9931,69.19943
63.22824,69.19943
61.253326,68.211945
58.883423,68.211945
57.303482,68.211945
55.328568,68.211945
53.353653,67.22452
51.773727,67.22452
49.798813,66.23703
47.8239,66.23703
46.638947,65.2496
44.664032,65.2496
43.084106,65.2496
41.504166,65.2496
40.31923,64.262115
39.134277,65.2496
37.949326,64.262115
37.554337,63.27469
36.764374,64.262115
36.764374,63.27469
36.3694,63.27469
36.3694,62.2872
36.3694,62.2872
36.3694,62.2872
36.3694,61.299774
36.764374,61.299774
36.764374,62.2872
36.3694,62.2872
35.97441,63.27469
35.97441,64.262115
35.579437,66.23703
34.78946,67.22452
34.394485,68.211945
33.999496,70.18686
33.209534,71.17435
32.024582,73.14926
31.629608,74.13669
31.23462,76.1116
30.83963,77.09909
30.049667,78.08652
29.654694,79.074005
29.259705,79.074005
29.259705,80.06143
28.469742,82.03635
28.074753,82.03635
27.67978,82.03635
27.67978,82.03635
27.28479,83.023834
27.28479,83.023834
26.889801,84.01126
26.889801,84.01126
26.889801,83.023834
26.889801,84.01126
26.889801,83.023834
26.889801,84.01126
26.889801,83.023834
26.889801,83.023834
26.494827,82.03635
26.889801,82.03635
26.889801,81.04892
26.494827,82.03635
26.889801,81.04892
26.889801,81.04892
26.889801,81.04892
26.889801,80.06143
26.889801,80.06143
26.494827,80.06143
26.889801,79.074005
26.889801,79.074005
27.28479,79.074005
28.074753,79.074005
28.864716,78.08652
29.654694,78.08652
31.629608,78.08652
33.209534,77.09909
35.579437,77.09909
38.344315,77.09909
41.899155,77.09909
45.453995,76.1116
48.61386,76.1116
52.1687,75.124176
55.723557,75.124176
58.883423,74.13669
60.858337,74.13669
62.043274,74.13669
63.6232,73.14926
64.01819,74.13669
63.6232,73.14926
62.438263,73.14926
61.648285,72.16177
60.06836,71.17435
58.093445,71.17435
56.51352,70.18686
54.933594,70.18686
52.95868,70.18686
51.37874,70.18686
49.798813,69.19943
48.61386,68.211945
47.42891,68.211945
46.243973,68.211945
44.664032,67.22452
43.47908,67.22452
41.899155,67.22452
40.31923,66.23703
38.73929,66.23703
37.554337,66.23703
35.97441,66.23703
35.18445,65.2496
33.999496,65.2496
33.209534,65.2496
32.814545,65.2496
32.024582,64.262115
31.629608,63.27469
31.629608,64.262115
32.024582,63.27469
32.024582,63.27469
32.024582,63.27469
32.024582,63.27469
32.41957,62.2872
32.41957,62.2872
32.024582,61.299774
32.024582,61.299774
31.629608,61.299774
31.23462,60.312286
30.83963,60.312286
30.444656,60.312286
30.049667,59.32486
29.259705,59.32486
28.864716,59.32486
28.469742,59.32486
28.074753,58.33737
27.67978,58.33737
27.28479,58.33737
26.889801,57.349945
26.889801,57.349945
26.889801,57.349945
26.099838,57.349945
26.099838,56.362457
26.099838,56.362457
26.099838,56.362457
25.704865,56.362457
25.704865,56.362457
25.704865,56.362457
25.704865,55.37503
25.704865,55.37503
25.309875,54.387543
25.704865,54.387543
25.309875,54.387543
25.704865,53.400116
26.099838,53.400116
26.099838,54.387543
26.099838,53.400116
26.099838,53.400116
26.099838,52.41263
26.494827,52.41263
26.099838,52.41263
26.494827,52.41263
26.494827,51.4252
26.494827,51.4252
26.494827,51.4252
26.889801,51.4252
26.889801,50.437714
26.889801,50.437714
26.889801,50.437714
26.889801,50.437714
26.494827,50.437714
26.494827,50.437714
26.494827,49.450287
26.889801,50.437714
26.889801,49.450287
26.889801,49.450287
26.889801,49.450287
26.889801,48.4628
26.889801,49.450287
26.494827,48.4628
26.494827,48.4628
26.889801,48.4628
26.889801,48.4628
26.889801,47.475372
26.494827,47.475372
26.889801,47.475372
27.28479,47.475372
26.889801,47.475372
27.28479,46.487885
27.28479,47.475372
27.28479,46.487885
27.28479,46.487885
27.28479,47.475372
26.889801,46.487885
26.889801,47.475372
26.889801,46.487885
27.28479,45.500458
27.28479,45.500458
27.28479,45.500458
27.28479,45.500458
27.28479,45.500458
27.67978,45.500458
27.67978,45.500458
27.67978,45.500458
27.67978,44.51297
28.074753,44.51297
28.074753,44.51297
28.469742,44.51297
28.074753,44.51297
28.469742,44.51297
28.864716,45.500458
28.864716,45.500458
28.864716,47.475372
28.864716,48.4628
28.864716,51.4252
28.469742,53.400116
28.864716,55.37503
28.864716,57.349945
28.864716,59.32486
28.864716,61.299774
28.864716,63.27469
28.864716,65.2496
28.864716,66.23703
28.864716,67.22452
29.259705,69.19943
29.259705,70.18686
29.259705,72.16177
29.259705,73.14926
29.259705,74.13669
29.259705,75.124176
29.654694,75.124176
29.259705,77.09909
29.654694,77.09909
29.654694,77.09909
29.654694,78.08652
29.654694,78.08652
29.654694,79.074005
29.654694,78.08652
29.654694,78.08652
30.049667,78.08652
29.654694,78.08652
29.654694,77.09909
29.654694,77.09909
30.049667,77.09909
29.654694,77.09909
29.654694,77.09909
30.049667,77.09909
30.049667,76.1116
29.654694,76.1116
